,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,9,3,-1.6628930854346002,0.335961477294971,1,0,3,3,3,0,0,8,3,3,0,5,6,6,0.8522693270993021,0.5879469650669296,1,1,3,2,2,2,4,3,3,6,-0.5738444864914468,-0.6006758963213626,2,3,1,4,-0.9538663101666981,0.7539492021978383,-0.12024172373467248,-0.08654800032001718,0,1,2,0,3,1,2,6,7,0,0,3,2,-0.39760210364589166,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,8,4,0.14989194874979495
51,8,4,-0.16227685999546013,-0.4286323959092281,1,0,1,3,3,4,0,3,3,3,0,0,6,6,-1.2343375218078745,-1.689368497954768,1,1,3,2,2,2,3,3,1,1,-0.9730181828073765,-0.5505111572764618,2,2,1,4,-0.8969386429038021,-0.7951632272572445,7.28618626114097,-0.6462277637525935,0,0,1,0,3,1,2,6,7,1,4,1,2,0.2574250178024746,3,3,2,0.14170842565521066,-0.11633928614822256,-0.2702083542015609,3,2,0.7188400797214105,9,2006,8,4,-0.9409132029140926
52,14,4,1.5114873914558884,-0.20493682309604516,0,0,3,0,3,0,1,9,4,3,2,2,5,5,-0.27383595643790426,-1.0594727315870645,1,1,3,1,2,1,4,3,4,2,-0.7449189277697024,-0.5505111572764618,2,2,0,4,-0.8969386429038021,-0.7951632272572445,-0.12024172373467248,-1.331549923057789,1,0,1,0,2,1,2,5,7,0,0,1,2,0.20127983596404322,3,3,2,0.09382176868110871,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2010,8,4,-1.0413212831480894
53,4,3,0.29945120937042913,3.98424384357879,1,0,2,2,3,4,0,24,3,3,0,2,9,5,0.32233742896414624,0.10341176016869598,1,7,3,3,2,1,5,3,4,6,2.9967861596752208,1.7889898545448228,2,3,1,4,1.7579607485385325,-0.7951632272572445,-0.12024172373467248,0.6216182309620182,2,0,0,1,0,1,3,5,7,1,4,3,3,1.969853063874632,3,3,2,6.087634999939538,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,11,2006,8,4,2.0959583667922863
54,12,3,0.0685871746874845,-0.33903390034695857,1,0,1,0,3,4,1,12,3,3,0,7,5,5,-0.5388019055054822,-1.4471008955056512,1,1,3,2,2,1,3,3,1,5,-0.13080554882211828,-1.5355642148854238,2,2,1,4,0.5107273112332642,-0.7951632272572445,-0.12024172373467248,-0.2959519934410491,0,0,1,0,3,1,2,6,6,1,3,1,2,0.46329068454338973,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,2,2007,8,4,-0.6229696927569423
55,4,3,1.2229073481022077,-0.0342587045920799,1,0,2,3,3,4,0,12,3,3,0,2,6,5,-0.24071521280445698,-1.0110192110972411,1,1,1,2,2,1,3,3,1,4,0.10168023035089571,0.8381400281028387,2,3,1,4,0.6789226917827298,-0.7951632272572445,-0.12024172373467248,-0.17221327023316663,0,0,2,0,3,1,2,7,7,1,4,2,2,0.4820057451562002,3,3,2,-0.7521758378613592,13.77099109050843,-0.2702083542015609,0,0,-0.08768781151769862,7,2008,8,4,0.1989285312259661
56,1,1,-0.9703009813857664,-0.7889305967440814,1,2,1,3,3,4,0,21,3,3,3,5,8,5,0.9185108143661966,0.7333075265363995,1,1,1,3,2,2,4,3,1,6,0.4504088991104167,-0.19935798396215595,2,4,1,4,-0.4648058959536365,0.9372761169262505,-0.12024172373467248,0.4255399464941428,1,0,2,1,3,1,3,7,7,0,0,3,2,0.03284429044874903,3,3,2,0.16565175414226166,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2009,8,0,0.0854002739565087
57,9,3,0.9054693004131588,0.11306768072843035,1,0,2,3,3,0,0,5,3,3,0,5,7,5,1.084114532533433,0.927121608495693,1,1,3,3,2,2,4,3,1,1,-0.9730181828073765,-0.4501816791866602,2,4,1,4,-0.78308330837801,1.1756011060731864,-0.12024172373467248,0.38937016586414636,0,0,2,1,3,1,3,7,7,0,0,2,2,0.4305393284709714,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2006,8,4,0.411621877833666
58,9,3,0.24173520069969298,0.31721995752970883,1,0,3,1,3,1,0,22,3,3,0,5,10,5,1.1503560198003273,1.0240286494753397,3,1,1,4,2,2,5,3,4,1,-0.9730181828073765,0.8039367969358608,2,4,1,4,0.6815103130219524,2.6857565661484815,-0.12024172373467248,2.7213691801665476,0,0,3,1,3,1,3,10,7,1,4,3,3,0.7861254801143702,3,3,2,0.7801971853099035,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2006,6,5,2.423406118769384
59,4,3,0.0685871746874845,-0.33241924631216013,1,0,1,0,3,4,0,5,3,3,0,2,5,7,0.02425073626312099,-0.6233910471786543,1,1,3,2,2,1,3,3,3,5,0.41312344396002765,-0.6325989120772086,2,4,1,4,-0.9900930075158139,-0.7951632272572445,-0.12024172373467248,-1.4000821389883085,0,0,1,0,2,1,2,4,7,0,0,1,1,-0.5660376491611858,3,3,2,0.812121623292638,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,1,2008,8,4,-0.7231938984324419
60,4,3,0.15516118769358875,0.2560845187232386,1,0,1,3,3,4,0,20,9,3,0,2,6,5,1.084114532533433,0.927121608495693,1,1,3,2,2,2,4,3,1,5,1.09084142287004,0.22932251333063305,2,4,1,4,-0.011972179089690562,-0.7951632272572445,-0.12024172373467248,-0.6804938717178532,1,0,1,1,3,1,3,5,7,0,0,1,2,0.4820057451562002,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2006,6,5,-0.13448175721258776
61,11,4,0.0685871746874845,-0.33241924631216013,1,0,1,3,3,4,0,9,3,3,0,4,5,7,-1.6980279326761358,0.5394934445771061,1,1,3,2,2,0,3,2,1,1,-0.9730181828073765,-1.2026527648601728,2,2,0,4,-1.505029634121101,0.4193775828184861,-0.12024172373467248,-0.769966486960476,0,0,1,0,3,1,1,6,7,0,0,1,1,-0.8654786189661533,3,3,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2007,8,4,-1.2550869545249195
62,0,3,-0.39314089467840474,-0.4083875456815117,1,0,2,3,3,4,0,16,3,3,4,2,8,5,1.1503560198003273,1.0240286494753397,1,1,4,3,2,2,4,4,2,6,-0.9203798931832978,0.7127281804905866,2,4,1,4,0.5366035236254897,-0.7951632272572445,-0.12024172373467248,-0.2769152667936826,0,0,2,0,2,1,3,6,7,1,4,2,2,0.05155935106155949,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2007,8,4,0.4869444972045405
63,10,4,-0.21999286866619627,-0.02173095073829501,1,0,2,0,3,4,0,17,5,2,0,5,7,6,-1.6649071890426888,-1.689368497954768,1,1,3,2,2,0,3,3,1,1,-0.9730181828073765,-1.0977628559481074,2,3,1,4,-0.6744032163306629,1.0564386114997184,-0.12024172373467248,0.3703334392167798,0,0,2,0,3,1,2,9,7,0,0,1,2,0.03284429044874903,3,3,2,-0.6564025239131553,-0.11633928614822256,-0.2702083542015609,4,0,-0.08768781151769862,4,2010,8,4,-0.437381964844249
64,9,3,-1.6628930854346002,-0.11443632925630316,1,0,1,3,3,4,0,5,3,3,0,5,7,5,0.8522693270993021,0.6364004855567529,1,1,1,2,2,2,4,3,1,6,0.6478024852007116,-0.0009792431936844568,2,4,1,4,-0.2733219242511679,1.4437167188634892,-0.12024172373467248,0.9871233825914557,1,0,2,1,3,1,3,8,7,0,0,2,2,0.8048405407271807,3,3,2,3.844943231652429,-0.11633928614822256,-0.2702083542015609,4,0,-0.08768781151769862,2,2009,8,4,0.6888210523880736
65,9,3,0.5303152440533737,-0.09278837059696288,1,0,1,3,3,4,0,16,3,3,0,5,8,5,1.084114532533433,0.9755751289855163,1,1,1,3,2,2,5,3,3,1,-0.9730181828073765,0.1951192821636552,2,4,1,4,-0.050786497678028786,2.2526467301026076,-0.12024172373467248,1.822835682410847,0,0,2,1,4,1,3,9,7,1,4,2,3,1.7733449274401223,3,3,2,0.7801971853099035,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2007,8,4,1.6092710700358888
66,4,3,-1.6628930854346002,0.9404005452323841,1,0,1,3,3,4,0,12,7,3,0,2,7,5,-0.04199075100377351,0.2003188011483427,1,1,1,2,2,1,4,3,4,6,1.0272368229076119,2.0284124727136676,2,2,1,4,2.7024425008547626,-0.7951632272572445,-0.12024172373467248,1.316458753590897,1,0,2,0,3,1,2,7,6,1,4,2,2,0.4820057451562002,3,3,2,1.6501381203394223,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2010,8,4,0.19198181857684699
67,4,3,0.4148832267119015,0.014850090514756852,1,0,2,3,3,4,0,5,3,3,0,2,7,5,1.0509937888999856,0.8786680880058696,1,1,1,3,2,2,4,3,3,6,1.248756291742276,0.9019860596145307,2,4,1,4,0.8186542387007475,-0.7951632272572445,-0.12024172373467248,-0.0694149463373873,1,0,2,0,3,1,3,7,7,0,0,2,2,0.39778797239855307,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,8,4,0.7619031138620352
68,5,4,-0.3065668816723005,-0.5921947502242435,1,0,1,3,3,0,0,17,1,3,0,2,4,6,-0.8700093418399547,-1.689368497954768,1,1,3,2,3,1,3,3,1,1,-0.9730181828073765,-0.7078460206445599,2,2,1,4,-1.0754845084101579,-0.7951632272572445,-0.12024172373467248,-1.462903336924618,0,0,1,0,2,1,2,4,7,0,0,1,1,-1.1836346493839311,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2010,8,4,-1.8388212374177355
69,8,3,0.6746052657302142,0.5087442584463722,1,0,1,3,3,0,0,4,3,3,0,0,7,4,-0.6050433927723767,-1.544007936485298,1,1,3,3,2,1,3,3,1,4,0.3495188439975993,0.562233963355884,3,2,1,4,0.36582052183680147,1.45746623746812,-0.12024172373467248,1.4687525667698291,0,0,2,0,3,1,2,7,7,1,3,3,2,0.9077733740976383,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,0.7507976042911317
70,4,3,1.0786173264253673,0.3141130745739702,1,0,2,3,3,4,0,12,3,3,0,2,7,6,0.05737147989656824,-0.5749375266888309,1,1,1,2,3,1,4,3,4,5,3.150314504412117,2.65775192618606,2,4,1,4,2.7438444406823232,-0.7951632272572445,-0.12024172373467248,1.3469175162266833,1,0,2,0,3,1,2,8,7,2,4,3,2,0.20127983596404322,3,3,2,1.6421570108437387,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,2,2007,8,4,0.9538148054994839
71,4,3,0.3283092137057972,-0.2924306560108788,1,0,1,3,3,0,0,11,3,3,0,2,4,6,0.3554581725975935,1.0240286494753397,1,1,3,2,2,1,3,3,1,5,0.2661748854261415,-0.484384910353638,2,2,1,4,-0.8218976269663482,-0.7951632272572445,-0.12024172373467248,-1.2763434157804259,1,0,1,0,2,1,2,4,7,0,0,1,2,-0.5286075279355649,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2007,8,4,-0.6326201413244107
72,9,3,0.4725992353826376,-0.037666253640309386,1,0,2,3,3,0,0,8,3,3,0,5,7,5,0.8853900707327494,0.6364004855567529,1,1,1,2,2,2,4,3,1,1,-0.9730181828073765,-0.5140277106983522,2,3,1,4,-0.7183927773974462,1.1137282723523472,-0.12024172373467248,0.385562820534673,0,0,2,1,3,1,2,7,7,1,3,3,2,-0.21513026267098964,3,3,2,-0.7521758378613592,-0.11633928614822256,4.95061666585734,0,0,-0.08768781151769862,12,2009,8,4,0.2605967491832766
73,4,3,0.7900372830716864,-0.03175315382132292,1,0,1,3,3,4,0,12,3,3,0,2,5,7,-0.5719226491389294,0.8786680880058696,1,1,1,2,2,1,3,3,1,5,-0.27117432115299467,0.06514700372913938,2,3,1,4,-0.19828090831371403,-0.7951632272572445,-0.12024172373467248,-0.8175583035788924,1,0,1,0,3,1,2,6,7,0,0,1,2,0.0796319419807752,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,5,2010,8,4,-0.3512308742681698
74,8,4,0.0685871746874845,-0.47373230978285363,1,0,1,3,3,0,0,17,3,3,0,5,3,6,-1.8636316508433721,-1.689368497954768,2,1,3,3,3,1,2,3,1,1,-0.9730181828073765,-0.4957859874092973,2,3,0,4,-0.834835733162461,0.9579003948331969,-0.12024172373467248,0.1704478094194311,0,0,2,0,3,2,2,8,7,0,0,1,1,-0.4397109900247152,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2010,8,4,-1.1012243194665674
75,2,4,-1.0568749943918705,-0.8940635070850441,1,0,1,3,3,4,0,10,3,3,3,7,4,5,0.05737147989656824,-0.5749375266888309,1,1,3,2,2,1,4,3,4,6,0.0402688924561373,-1.3577074128171391,2,2,1,4,-1.6473488022783411,0.26354970529933575,-0.12024172373467248,-1.0041182247230844,1,0,1,0,2,1,2,5,7,0,0,1,1,-0.8233697325873297,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,11,2009,8,4,-1.5161865832646295
76,4,3,-1.6628930854346002,-0.20463615700355434,1,0,2,3,3,4,0,12,3,3,0,2,4,7,-0.5056811618720349,-1.398647375015828,1,1,3,2,2,1,3,3,1,5,-0.4729544313786294,-0.2404018613625294,2,4,1,0,-0.5450221543695355,-0.7951632272572445,-0.12024172373467248,-1.072650440653604,0,0,1,0,2,1,2,4,7,0,0,1,1,-0.8888724447321663,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2008,8,4,-0.5145828218749268
77,8,4,-0.21999286866619627,-0.18860063207070968,1,0,1,3,3,4,0,3,3,3,0,0,5,5,-0.7706471109396129,0.781761047026223,1,1,3,2,2,1,3,3,1,4,-0.23608212807027557,-0.8788621764794492,2,2,1,4,-0.23450760566282972,-0.30705531679284714,-0.12024172373467248,-0.4387274432962982,1,0,1,0,2,1,2,6,6,0,0,1,1,-1.0900593463198789,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,1,2008,8,4,-0.6814382233485567
78,14,3,0.4148832267119015,0.026175179998578386,1,0,1,3,3,4,0,19,3,3,2,2,4,5,-0.108232238270668,-0.8172051291379477,3,1,3,2,2,1,3,3,1,1,-0.9730181828073765,1.6202539141210655,2,2,0,4,1.566476776836064,-0.7951632272572445,-0.12024172373467248,0.4807464537715057,0,0,2,0,4,2,2,8,7,0,0,0,0,-2.2129629830885067,0,0,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2010,8,4,-0.500785055267336
79,8,4,0.0685871746874845,-0.007699866422055941,1,1,1,3,3,0,0,17,3,3,0,5,5,6,-2.029235369010608,-0.18730936277024413,1,1,3,2,2,2,3,3,1,1,-0.9730181828073765,-1.4078721518620398,2,3,1,4,-1.2436798889596234,0.46062613863237883,-0.12024172373467248,-0.5434294398568141,0,0,1,1,2,1,2,5,7,0,0,1,2,-0.15430631567935563,3,3,2,-0.1615737351807684,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,5,2009,8,4,-1.0413212831480894
80,9,3,1.2229073481022077,0.2488685325034585,1,0,1,3,3,0,0,12,3,3,0,5,6,6,-0.108232238270668,-0.8172051291379477,1,1,1,2,3,1,4,3,1,3,0.009563223508758094,-0.3680939243859133,2,2,1,4,0.0501307306516506,1.4047597494837016,-0.12024172373467248,1.1927200303830143,0,0,2,1,4,1,3,8,7,1,4,3,1,0.1685284798916249,3,3,2,-0.7521758378613592,-0.11633928614822256,4.250918467292745,0,0,-0.08768781151769862,6,2009,8,4,0.37309360552285836
81,0,4,-0.7394369467028217,-0.6030187295539137,1,0,1,3,3,2,0,11,3,3,4,2,6,5,0.8853900707327494,0.6364004855567529,3,1,1,2,3,2,5,4,1,6,1.6610895604642255,0.4094595308100497,2,4,1,4,0.4512120227311456,-0.7951632272572445,-0.12024172373467248,-0.3397364647299922,1,0,2,0,2,1,2,5,7,0,0,3,2,-0.31806309604144717,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2006,8,4,-0.20684183047184082
82,4,3,0.5880312527241099,-0.031151821636341247,1,0,1,3,3,4,0,21,3,3,0,2,8,5,1.1834767634337746,1.072482169965163,1,1,4,2,2,2,4,3,1,6,-0.9006405345742684,1.1528097548390348,2,4,1,4,1.0360144227954415,-0.7951632272572445,-0.12024172373467248,0.09049355750049164,0,0,2,0,3,1,3,6,7,1,4,2,3,1.3335410030390764,3,3,2,0.3971039295170878,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,10,2008,8,4,0.9640573077292375
83,4,3,0.6457472613948461,-0.16284357014732795,1,0,2,3,3,4,0,12,3,3,0,2,5,5,-0.373198187338246,-1.2048332930565346,1,1,0,2,2,1,3,3,1,1,-0.9730181828073765,0.017262480095370396,2,3,1,4,-0.25262095433738757,-0.7951632272572445,-0.12024172373467248,-0.857535429538362,0,0,1,1,3,1,2,6,7,0,0,1,2,-0.056052247462100684,3,3,2,-0.1615737351807684,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2007,0,4,-0.6913170854854188
84,12,3,-1.6628930854346002,-0.199123945307889,1,0,2,3,3,4,0,8,3,3,0,7,7,5,0.7860278398324076,0.5394934445771061,1,1,1,2,2,2,4,3,1,1,-0.9730181828073765,-1.5355642148854238,2,3,1,4,-0.9279900977744726,0.7401996835932074,-0.12024172373467248,-0.07893330966107057,0,0,2,1,3,1,2,7,7,1,3,3,2,-0.3414569218074603,3,3,2,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,0,2,1.3237359981507422,5,2009,8,4,0.026645947267100584
85,9,3,1.8289254391449372,0.5554477248132822,1,0,1,3,3,0,0,15,3,3,0,5,8,5,0.6535448652986187,0.34567936261781274,3,1,1,3,2,1,4,3,1,1,-0.9730181828073765,0.5257505167777744,2,4,1,4,0.35805765811913387,1.7622472332041053,-0.12024172373467248,1.7162300131855943,0,0,2,1,4,1,3,9,7,1,3,1,2,-0.051373482308898065,3,3,2,0.26142506809046556,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,4,2006,8,4,1.1128706846099468
86,9,3,1.8577834434803053,0.13972674092928458,1,0,3,3,3,4,0,8,3,3,0,5,6,5,1.1172352761668802,0.9755751289855163,1,1,3,3,2,2,4,3,3,1,-0.9730181828073765,-0.851499591545867,2,4,1,4,-1.2385046464811784,1.2122664890188688,-0.12024172373467248,0.08478253950628169,0,0,2,1,3,1,3,6,7,1,4,3,2,-0.3414569218074603,3,3,2,0.04593511170700675,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,3,2009,8,4,0.10708255922113728
87,1,1,-0.5085729120198771,-0.6580406244797369,1,2,1,3,3,0,0,21,3,3,4,5,6,5,1.2497182507006692,1.1693892109448099,1,1,4,3,2,2,4,3,3,1,-0.9730181828073765,-1.0156751011473606,2,4,1,4,-1.424813375705202,0.6072876704151086,-0.12024172373467248,-0.5548514758452341,0,0,2,1,2,1,3,4,7,0,0,2,2,0.2574250178024746,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2009,6,5,-0.033520028978949
88,8,0,1.367197369779048,-0.20513726715770572,1,0,2,3,3,0,0,9,2,2,0,0,3,2,-1.8636316508433721,-0.13885584228042078,3,1,3,1,1,1,3,2,1,1,-0.9730181828073765,-0.10130872128348614,2,2,0,4,-0.3871772587769601,-0.7951632272572445,10.433918154713117,0.020057668905235443,0,0,1,0,2,1,1,6,7,0,0,0,0,-2.2129629830885067,0,0,0,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,3,0,-0.08768781151769862,10,2009,3,0,-1.6869997060561646
89,4,3,0.0685871746874845,-0.24522607948981737,1,0,1,3,3,4,0,5,3,3,0,2,4,5,0.7529070961989605,0.4910399240872828,1,1,3,2,2,2,4,3,1,6,0.31661991298255016,-0.15375367573951884,2,4,1,4,-0.4466925472790787,-0.7951632272572445,-0.12024172373467248,-1.000310879393611,1,0,1,0,3,1,2,5,7,0,0,0,0,-2.2129629830885067,0,0,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2007,8,4,-0.7493959466807223
90,4,3,0.0685871746874845,-0.33241924631216013,1,0,1,3,3,4,0,12,3,3,0,2,4,5,-0.7044056236727184,-1.689368497954768,1,1,3,2,2,3,0,0,0,0,-0.9730181828073765,-2.411166932760057,2,2,1,0,-0.3173114853179513,-0.7951632272572445,-0.12024172373467248,-0.9051272461567784,0,0,1,0,2,1,2,4,7,0,0,1,2,-0.24788161874340794,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,7,2006,8,4,-1.043598944336655
91,4,3,0.7900372830716864,-0.20213060623279736,1,0,1,3,3,4,0,12,3,3,0,2,5,3,-0.34007744370479875,-1.156379772566711,3,1,0,2,2,1,3,3,1,3,0.3429390577945895,0.404899099987786,2,2,1,4,0.18727465633044565,-0.7951632272572445,-0.12024172373467248,-0.5339110765331309,0,0,1,0,2,1,2,6,7,0,0,1,2,0.03284429044874903,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,2,0,-0.08768781151769862,12,2006,8,0,-1.3153132231288656
92,5,3,0.6457472613948461,0.284948463602359,1,1,2,1,3,4,0,6,3,3,0,2,5,7,-1.6649071890426888,1.0240286494753397,1,1,3,2,3,0,4,3,1,5,0.5907776714412931,-0.4136982326085505,2,4,1,4,-0.513970699498865,-0.7951632272572445,-0.12024172373467248,-1.0498063686767642,1,0,1,0,2,1,2,5,7,0,0,1,2,-0.19173643690497655,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2009,8,4,-0.04879012692661578
93,3,0,0.0685871746874845,-0.33241924631216013,1,0,1,3,3,0,0,17,3,3,1,4,6,6,-2.029235369010608,0.6364004855567529,3,1,3,2,2,0,3,2,2,3,1.321133939975384,0.357014576354017,3,4,0,4,0.25196518731100936,1.5674623863051673,-0.12024172373467248,1.4763672574287758,0,1,2,0,4,2,2,9,7,1,4,1,2,0.15449218443201704,3,3,2,-0.7521758378613592,-0.11633928614822256,1.505948611385488,0,0,-0.08768781151769862,11,2007,8,4,-0.5489459300172225
94,9,3,0.3283092137057972,-0.11824476642785377,1,0,2,3,3,4,0,5,3,3,0,5,6,5,0.8522693270993021,0.5879469650669296,1,1,3,2,3,2,4,3,1,6,0.44821563704274675,-0.532269433987407,2,4,1,4,-0.6666403526129953,1.2237244211893945,-0.12024172373467248,0.5150125617367655,1,0,2,1,3,1,3,7,7,0,0,2,2,0.9873123817020827,3,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2007,8,4,0.514616472729953
95,9,3,-1.6628930854346002,-0.07534973723249432,1,0,3,3,3,0,0,8,3,3,0,5,6,8,0.7197863525655132,0.3941328831076361,1,1,1,4,3,2,4,4,1,5,-0.2931069418296941,-0.8606204531903944,2,3,1,4,-1.2488551314380687,1.0151900556858258,-0.12024172373467248,-0.08654800032001718,0,0,2,1,3,1,2,6,7,1,3,3,2,-0.24788161874340794,3,3,2,1.0994415651372498,-0.11633928614822256,-0.2702083542015609,0,2,0.8801456579692323,4,2009,8,4,0.2605967491832766
96,4,3,0.5880312527241099,-0.02533894384818506,1,0,2,3,3,4,0,5,3,3,0,2,7,5,0.9185108143661966,0.6848540060465762,1,1,1,3,2,2,4,3,3,5,1.5755523398250977,1.2098151401173314,2,4,1,4,1.1007049537760052,-0.7951632272572445,-0.12024172373467248,0.138085374118908,0,0,2,0,3,1,3,6,7,0,0,2,2,-0.004585830776871902,3,3,2,0.508839462456659,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,8,2006,8,4,0.6252716877145298
97,4,3,0.44374123104726954,0.040506930407308295,1,0,1,1,3,4,0,7,3,3,0,2,4,5,-0.20759446917100974,-0.9625656906074178,3,1,1,2,2,1,3,3,1,3,0.167478092380994,-0.22216013807347454,2,2,1,1,-0.5243211844557552,-0.7951632272572445,-0.12024172373467248,-1.0574210593357107,1,0,1,0,3,1,2,6,7,0,0,3,1,-0.19173643690497655,3,3,1,0.20555730162067995,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,5,2007,8,4,-1.4150575679030564
98,5,3,0.7900372830716864,0.010841209281545689,1,0,1,3,3,0,0,7,3,3,0,2,5,5,-1.6980279326761358,-1.689368497954768,1,1,3,2,2,0,3,3,1,5,-0.7361458794990227,-1.3668282744616664,2,1,0,4,-0.8477738393585736,-0.7951632272572445,-0.12024172373467248,-1.2953801424277924,0,0,1,0,2,1,2,5,7,0,0,1,1,-0.5005349370163492,2,3,2,-0.7521758378613592,-0.11633928614822256,-0.2702083542015609,0,2,0.7188400797214105,5,2010,0,0,-1.746628435095307
99,4,3,0.5591732483887418,-0.11994854095196851,1,0,2,3,3,4,0,12,3,3,0,2,4,5,-0.40631893097169325,-1.253286813546358,1,1,3,2,2,1,3,3,1,5,0.27494793369682125,-0.2449622921847931,2,1,1,4,0.16139844393822017,-0.7951632272572445,-0.12024172373467248,-0.5529478031804974,1,0,1,1,3,1,2,6,7,0,0,0,0,-2.2129629830885067,0,0,2,2.0571747046192894,-0.11633928614822256,-0.2702083542015609,0,2,0.7188400797214105,1,2010,8,4,-0.6432787650158436
100,4,3,-1.6628930854346002,0.008636324603279549,1,0,2,3,3,4,0,14,3,3,0,2,6,7,0.18985445443035723,0.781761047026223,1,1,1,2,2,2,3,3,2,5,1.6588962983965554,1.259979879162232,2,3,1,4,1.1576326210389012,-0.7951632272572445,-0.12024172373467248,0.17996617274311438,1,0,2,0,3,1,3,6,7,2,3,2,2,0.03284429044874903,3,3,2,0.5886505574134956,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,2,2010,8,4,0.5176723465736969
101,9,3,0.5591732483887418,-0.1313738524666203,1,0,1,3,3,4,0,20,3,3,0,5,6,5,0.45482040349793523,0.006504719189049276,1,1,1,3,2,1,4,3,1,1,-0.9730181828073765,-0.7215273131113511,2,2,1,4,-0.4803316233889718,0.9349845304921454,-0.12024172373467248,0.4122142378409862,0,0,2,1,3,1,3,7,7,1,3,3,2,0.014129229835938563,3,3,2,0.7801971853099035,-0.11633928614822256,-0.2702083542015609,0,0,-0.08768781151769862,6,2010,8,4,0.16400065256962798
